signal_id,county_fips,county,topic,posture,stage,mechanisms,risk_score,confidence_percent,meeting_date,title,evidence_quote,source_url,engine,model,signal_kind,project_name,action_outcome,supporting_source_count
87fc95c426f216fa93119da3,48275,Knox,solar,supportive,adopted,tax_incentive,1.1,98.0,2025-03-10,Wagon Timber Solar reinvestment zone adopted,"Attached is the Reinvestment Zone created by resolution dated March10, 2025, duly passed by
the County Commissioners Court and referred to as the Wagon Timber Solar Reinvestment

Zone.",https://www.knoxcountytexas.org/upload/page/10996/2025/wagon_timber_solar_abatement_agreement__part_2.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Wagon Timber Solar Reinvestment Zone,adopted,1
25b7610ac2dc3f8962c81496,48275,Knox,solar,supportive,adopted,tax_incentive,1.0,98.0,2025-03-10,Wagon Timber Solar tax-abatement agreement approved,"Tax Abatement Agreement
between
Knox County, Texas, and Wagon Timber Solar, LLC

State of Texas
County of Knox

This Tax Abatement Agreement (this “Agreement”) is made and entered into by and between
Knox County, Texas (the “County”), acting through its duly elected officers, and Wagon
Timber Solar, LLC, a Delaware limited liability company, to be located on a portion of the
tract of land within the Wagon Timber Solar Reinvestment Zone, more specifically described
in Attachment A to this Agreement. This Agreement becomes effective upon final signature
by both parties (the “Effective Date”) and remains in effect until fulfillment of the obligations
described in Section IV herein (the “Term”), unless terminated earlier as provided herein.

Recitals

WHEREAS, the County indicated its election to be eligible to participate in tax abatements
and established the Knox County Tax Abatement Guidelines and Criteria (the “Guidelines”)
by resolution most recently updated on or about November 18, 2024:

WHEREAS, the Commissioners Court of Knox County, Texas (the “County Commissioners
Court”) desires to promote economic development within its jurisdiction as authorized by the
Property Redevelopment and Tax Abatement Act, as amended (Texas Tax Code § 312.001, er
seq.), and the Guidelines;

WHEREAS, on March 10, 2025, a hearing before the County Commissioners Court was held,
such date being at least seven (7) days after the date of publication of the notice of such public
hearing in the local newspaper of general circulation in the County and the delivery of written
notice to the respective presiding officers of each taxing entity that includes within its
boundaries real property that is to be included in the Reinvestment Zone (as defined below);

WHEREAS, the County Commissioners Court, after conducting a hearing, having heard
evidence and testimony, and prior to considering this Agreement, found, based on the evidence
and testimony presented to it, the Reinvestment Zone met the criteria set forth in Chapter 312
of the Texas Tax Code for the creation of a reinvestment zone as set forth in the Property
Redevelopment and Tax Abatement Act, as amended, and the Guidelines, in that it was
reasonably likely as a result of the designation to contribute to the retention or expansion of
primary employment or to attract investment in the zone that would be a benefit to the property
and contribute to the economic development of the County, and that the entire tract of land was
located entirely within an unincorporated area of the County;

WHEREAS, entering into this Agreement will serve the best interests of the County and its
citizens and comply with the Guidelines by:

A. enhancing and diversifying the economic and industrial bases of the County;

Knox County — Wagon Timber Solar, LLC Tax Abatement Agreement Page|

B. contributing to the retention and expansion of primary employment; and

C. attracting major investment that will be of benefit to and contribute to the economic
development of the County;

WHEREAS, the contemplated use of the Site (as defined below) and the contemplated
Improvements (as defined below) as set forth in this Agreement, and the other terms of this
Agreement are expected to encourage development of the Reinvestment Zone, are in
accordance with the purposes for its creation, and are in compliance with the Guidelines and
all applicable laws;

WHEREAS, Owner’s (as defined below) use of the Site is expected to favorably influence the
economic and employment base of the County;

WHEREAS, the County finds that the Improvements sought are feasible and practical and will
be of benefit to the real property located in the Reinvestment Zone, to the Site, and to the
County after expiration of this Agreement;

WHEREAS, the County finds that the terms of this Agreement and the proposed Improvements
and Eligible Property subject to this Agreement meet the Guidelines;

WHEREAS, a copy of this Agreement has been furnished, in the manner prescribed by law, to
the presiding officers of the governing bodies of each of the taxing units in which the property
subject to this Agreement is located; and

WHEREAS, this Agreement was approved at a regularly scheduled meeting of the County
Commissioners Court in accordance with the Open Meetings Act, as amended, preceded by at
least thirty (30) days by publication of notice of such public hearing in compliance with Section
312.207 of the Texas Tax Code; and

NOW, THEREFORE, in consideration of these Recitals, premises, the promises, mutual
covenants, and agreements contained in this Agreement, and for other good and valuable
consideration, the receipt and adequacy of which are hereby acknowledged, the County and
Owner agree as follows:",https://www.knoxcountytexas.org/upload/page/10996/2025/wagon_timber_solar_abatement_agreement__part_1.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,"Wagon Timber Solar, LLC",approved,2
c24cb69d2893709be7f90e21,48275,Knox,bess,supportive,adopted,tax_incentive,1.0,98.0,2025-03-10,Wagon Timber BESS included in approved tax abatement,"WHEREAS, this Agreement was approved at a regularly scheduled meeting of the County
Commissioners Court in accordance with the Open Meetings Act, as amended, preceded by at
least thirty (30) days by publication of notice of such public hearing in compliance with Section
312.207 of the Texas Tax Code; and

NOW, THEREFORE, in consideration of these Recitals, premises, the promises, mutual
covenants, and agreements contained in this Agreement, and for other good and valuable
consideration, the receipt and adequacy of which are hereby acknowledged, the County and
Owner agree as follows:

I. Authorization

This Agreement is authorized and governed by Chapter 312 of the Texas Tax Code, as
amended, and by the Guidelines.

IL. Definitions
As used in this Agreement, the following terms shall have the meaning set forth below:
A. “Abatement” means the full or partial exemption from ad valorem taxes on property

in a Reinvestment Zone as provided herein and in no event can the duration of the
Abatement period exceed ten (10) years as described in Section IV(B).

Knox County — Wagon Timber Solar, LLC— Tax Abatement Agreement Page 2

B. “Abatement Period” means the ten-year period designated in Section IV(B).
C. “Base Year” means the Calendar Year in which the Effective Date occurs.

D. “Battery Facility” means Eligible Property meeting the definition for “improvements”
or “tangible personal property” provided by Chapter 1 of the Texas Tax Code and
includes, without limitation, a Battery Energy Storage System (BESS), concrete
foundations, inverters and transformers, foundations, containers, cabling, collection
lines, and collection station, energy storage cooling systems, fire suppression systems,
and interconnection facilities, for the purpose of storing electricity generated, in whole
or in part, on the Site.",https://www.knoxcountytexas.org/upload/page/10996/2025/wagon_timber_solar_abatement_agreement__part_1.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Wagon Timber Battery Facility,approved,1
245f9cf0f2b1dcc15efa7c6d,48275,Knox,solar,supportive,study,tax_incentive,0.1,95.0,2025-03-10,ZSS Power solar tax-abatement terms documented,"Owner agrees to make the following Improvements in consideration for the Abatement set
forth in Section IV of this Agreement:

A. Owner is proposing to construct Improvements on the Site consisting of a solar power
electric generation facility with a Nameplate Capacity of up to approximately four
hundred and fifty (450) megawatts (AC) located in the Reinvestment Zone.",https://www.knoxcountytexas.org/upload/page/10996/2025/zss_solar_amended_and_restated_abatement_agreement__part_1.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,ZSS Power LLC,unknown,1
9f994c5451a22ec10deb08f6,48413,Schleicher,solar,neutral,study,other,0.5,94.0,2025-03-03,Cold Creek Solar project review scheduled,"'- Review, discuss and take appropriate action on Cold Creek Solar Generation Project.",https://www.schleichercounty.gov/upload/page/0072/Agenda%2003.17.2025.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_monitoring,Cold Creek Solar Generation Project,pending,1
291dcdeb34c8c80da650ef81,48145,Falls,solar,supportive,introduction,roads,0.3,94.0,2025-02-24,Falls County to consider BT Yixon Solar road-use agreement,"Discussion and/or action concerning approval of BT Yixon Solar, LLC project Road Use Agreement to prevent
degradation of county-maintained roads.",https://www.co.falls.tx.us/upload/page/0070/2025/Amended Commissioners Court Agenda 2 24 2025.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,"BT Yixon Solar, LLC",pending,1
afb88f8209de874e0c93aed0,48239,Jackson,solar,neutral,mention,roads,0.2,97.0,2025-02-11,Jackson County approves solar developer road-damage payment,"Consider payment from Solar Proponents, LLC for road damages on County Roads 215
 and 217, Precinct 2, and take any necessary action.
 A motion was made by Comm. Bubela, and seconded by Comm. Martin, to approve
 payment from Solar Proponents, LLC for road damages on County Roads 215 and 217, Precinct
 2. Out of the $8,980.00 payment, $1,000.00 is to go to 426124355 - Culverts and $7,980.00 to
 426124380 — Road Materials. Motion carried.",https://www.co.jackson.tx.us/upload/page/0096/docs/CC Minutes/FY2025/Feb 11.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_monitoring,"Solar Proponents, LLC",approved,1
95a2a44ef4a89070b1839232,48235,Irion,wind,neutral,introduction,other,1.3,91.0,2025-01-28,Irion County agendas Easy Wind project for possible action,"|| DELIBERATE, CONSIDER and/or TAKE ACTION ON ANY OF THE FOLLOWING:

| 4. Accept Prior Meeting Minutes

| 5- Komatsu Architecture Revised Approach for County Courthouse Facilities Plan & Annex Facility Planning
Scope of Work & Fee Proposal / Presentation by Karl Komatsu

6. “Easy Wind” Wind Farm Project-Nova Clean Energy",https://www.co.irion.tx.us/upload/page/10091/2025/01282025.agenda.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_monitoring,Easy Wind Wind Farm Project / Nova Clean Energy,pending,1
d94007c4ca3f7a675d3253d2,48507,Zavala,bess,neutral,study,other,0.4,95.0,2025-01-22,Bramble Energy utility-scale BESS presentation received,"presentation and discussion by Will Corvin with Bramble Energy on a

development for a utility scale battery energy storage system off of Hwy 57 west
of Batesville;","https://www.co.zavala.tx.us/page/open/870/0/JANUARY%2022,%202025%20REGULAR%20COMMISSIONERS%20COURT%20MEETING.pdf",chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_monitoring,Bramble Energy utility-scale BESS near Batesville,none,1
56f517f9fc99a3e7e19049ba,48095,Concho,solar,supportive,adopted,tax_incentive,1.0,98.0,2024-12-30,Concho County approves Duck Creek Solar tax abatement after public meeting,"CONSIDER/DISCUSS/APPROVE TAX ABATEMENT AGREEMENT WITH DUCK CREEK
SOLAR, LLC - TAKE APPROPRIATE ACTION :
Aaron Clements, Attorney representing Concho County, and Garrett Peters with KE Andrews
presented the Duck Creek Solar, LLC Tax Abatement agreement to Commissioners Court.
Commissioner Miller made a motion to accept and approve the Tax Abatement Agreement
between Concho County, Texas and Duck Creek Solar, LLC, duly seconded by Commissioner
Dillard. Motion carried unanimously. See Exhibit “E” °",https://www.co.concho.tx.us/upload/page/9988/2025 Minutes.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Duck Creek Solar,approved,1
26b8f7eae604726e104abf6a,48095,Concho,solar,supportive,adopted,tax_incentive,1.0,98.0,2024-12-30,Concho County approves Concho Pearl Solar tax abatement after public meeting,"CONSIDER/DISCUSS/APPROVE TAX ABATEMENT AGREEMENT WITH CONCHO PEARL
SOLAR, LLC — TAKE APPROPRIATE ACTION

Aaron Clements, Attorney representing Concho County, and Garrett Peters with KE Andrews
presented the Concho Pearl Solar, LLC Tax Abatement agreement to Commissioners Court.
Commissioner Dillard made a motion to accept and approve the Tax Abatement Agreement
between Concho County, Texas and Concho Pearl Solar, LLC, duly seconded by Commissioner
Gully. Motion carried unanimously. See Exhibit ""D",https://www.co.concho.tx.us/upload/page/9988/2025 Minutes.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Concho Pearl Solar,approved,1
256c4ca8c9844a46e982b5d3,48239,Jackson,bess,supportive,adopted,other,1.1,98.0,2024-12-17,Jackson County approves Third Coast BESS road-use and crossing agreements,"Consider Jackson County Road Special Use Agreement and Road Cross Agreement with
 Third Coast BESS, LLC on County Road 429, Precinct 4, and take any necessary action.
 A motion was made by Comm. Karl, and seconded by Judge Sklar, to. approve Jackson
 County Road Special Use Agreement and Road Cross Agreement with Third Coast BESS, LLC
 on County Road 429, Precinct 4. Motion carried.
 Clerk's Note: A copy of the agreement on file among exhibits of Commissioners' Court.",https://www.co.jackson.tx.us/upload/page/0096/docs/CC Minutes/FY2024/December 17.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,"Third Coast BESS, LLC",approved,1
e6eb5002ec6e41f6cbe2ea23,48095,Concho,solar,supportive,introduction,other,0.2,91.0,2024-12-12,Concho County considers a Duck Creek Solar reinvestment-zone resolution,"Consider/Discuss/Approve Adoption of a Resolution Establishing Concho County Duck Creek Solar
Reinvestment Zone #1 — take appropriate action",https://www.co.concho.tx.us/upload/page/9901/Agenda special 12.12.24_12062024120058.PDF,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Duck Creek Solar,pending,1
a0500f35a3633ee82dcb1cb2,48095,Concho,solar,supportive,introduction,other,0.2,91.0,2024-12-12,Concho County considers a Pearl Solar reinvestment-zone resolution,"Consider/Discuss/Approve Adoption of a Resolution Establishing Concho County Pearl Solar
Reinvestment Zone #1 — take appropriate action",https://www.co.concho.tx.us/upload/page/9901/Agenda special 12.12.24_12062024120058.PDF,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Pearl Solar,pending,1
dfcfa3e344925b75e5c0aae1,48175,Goliad,solar,supportive,public_hearing,tax_incentive,0.2,99.0,2024-12-09,Goliad County posts hearing on amendment to two solar tax-abatement agreements,"NOTICE OF PUBLIC HEARING

Event: PUBLIC HEARING to consider the application of Keys
Hollow Solar LLC & Clip Road Solar LLC, to amend a
previously executed Tax Abatement Agreement, pursuant
to the provisions of the Property Redevelopment and Tax
Abatement Act, Chapter 312 of the Texas Tax Code.",https://newtools.cira.state.tx.us/upload/page/11286/12-9%20Public%20Hearing.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Keys Hollow Solar LLC and Clip Road Solar LLC,pending,1
af1bb7e402d302a0a56e2413,48101,Cottle,solar,supportive,introduction,other,0.2,91.0,2024-11-18,Cottle County considers canceling two Innovative Solar abatement agreements,"1.5 Discuss/Approve to Cancel Abatement Agreements With Innovative Solar 144, LLC and
Innovative Solar 145, LLC - Court",https://newtools.cira.state.tx.us/upload/page/0626/2024/special_agenda.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,"Innovative Solar 144, LLC and Innovative Solar 145, LLC",proposed,2
da56126d1577c0400ecad1c8,48239,Jackson,wind,neutral,mention,other,0.2,93.0,2024-11-12,Jackson County hears FFA presentation on wind farms and farming,"Hear presentation from Edna FFA Issues Team regarding solar and wind farms and
 the future of farming.",https://www.co.jackson.tx.us/upload/page/0096/docs/CC Minutes/FY2024/November 12.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,other_material,,none,1
dd0712e3f6f5a5be9a756db7,48101,Cottle,data_center,supportive,study,tax_incentive,0.1,92.0,2024-10-15,Cottle County tax-abatement policy makes data centers eligible,"This policy is effective as of the date of adoption, and shall at all times be kept current with

regard to the needs of the County and reflective of the official views of the County, and shall be
reviewed every two (2) years.

Cottle County Tax Abatement Guidelines and Criteria Page | of 9

The adoption of these guidelines and criteria by the Commissioners Court does not:

1. limit the discretion of the governing body to decide whether to enter into a specific
Tax Abatement Agreement;

2. limit the discretion of the governing body to delegate to its employees the authority
to determine whether or not the governing body should consider a particular
application or request for Tax Abatement; or

3. create any property, contract, or other legal right in any person to have the governing
body consider or grant a specific application or request for Tax Abatement.

SECTION I. DEFINITIONS
. A. ""Abatement"" or “Tax Abatement” means the full or partial exemption from ad

valorem taxes of certain property in a reinvestment zone designated for economic development
purposes.

B. ""Agreement"" or “Tax Abatement Agreement” means a contractual Agreement
between a property owner and/or lessee and the County.

Cc. ""Base Year Value"" means the assessed value on the eligible property as of January
1 preceding the execution of the Agreement.

Dz. ""Deferred Maintenance"" means improvements necessary for continued operation
which do not improve productivity or alter the process technology.

E. ""Eligible Facilities"" means new, expanded, or modernized buildings and structures,
including fixed machinery and equipment, which is reasonably likely as a result of granting the
Abatement to contribute to the retention or expansion of primary employment or to attract major
investment in the reinvestment zone that would be a benefit to the property and that would
contribute to the economic development of the County, but does not include facilities which are
intended to be primarily to provide goods or services to residents for existing businesses located in
the County such as, but not limited to, restaurants and retail sales establishments. Eligible facilities
may include, but shall not be limited to:

aquaculture/agriculture facilities regional entertainment/tourism facilities
distribution center facilities research service facilities
manufacturing facilities regional service facilities

office buildings historic buildings in a designated area
other basic industrial facilities computer/data center

wind, solar, or other renewable energy facilities",https://www.co.cottle.tx.us/upload/page/0626/tax_abatement_guidelines__criteria_10.15.2024.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,,adopted,2
ae33a5454cc4f4d484eabb6b,48101,Cottle,solar,supportive,study,tax_incentive,0.1,92.0,2024-10-15,Cottle County tax-abatement policy makes solar facilities eligible,"This policy is effective as of the date of adoption, and shall at all times be kept current with

regard to the needs of the County and reflective of the official views of the County, and shall be
reviewed every two (2) years.

Cottle County Tax Abatement Guidelines and Criteria Page | of 9

The adoption of these guidelines and criteria by the Commissioners Court does not:

1. limit the discretion of the governing body to decide whether to enter into a specific
Tax Abatement Agreement;

2. limit the discretion of the governing body to delegate to its employees the authority
to determine whether or not the governing body should consider a particular
application or request for Tax Abatement; or

3. create any property, contract, or other legal right in any person to have the governing
body consider or grant a specific application or request for Tax Abatement.

SECTION I. DEFINITIONS
. A. ""Abatement"" or “Tax Abatement” means the full or partial exemption from ad

valorem taxes of certain property in a reinvestment zone designated for economic development
purposes.

B. ""Agreement"" or “Tax Abatement Agreement” means a contractual Agreement
between a property owner and/or lessee and the County.

Cc. ""Base Year Value"" means the assessed value on the eligible property as of January
1 preceding the execution of the Agreement.

Dz. ""Deferred Maintenance"" means improvements necessary for continued operation
which do not improve productivity or alter the process technology.

E. ""Eligible Facilities"" means new, expanded, or modernized buildings and structures,
including fixed machinery and equipment, which is reasonably likely as a result of granting the
Abatement to contribute to the retention or expansion of primary employment or to attract major
investment in the reinvestment zone that would be a benefit to the property and that would
contribute to the economic development of the County, but does not include facilities which are
intended to be primarily to provide goods or services to residents for existing businesses located in
the County such as, but not limited to, restaurants and retail sales establishments. Eligible facilities
may include, but shall not be limited to:

aquaculture/agriculture facilities regional entertainment/tourism facilities
distribution center facilities research service facilities
manufacturing facilities regional service facilities

office buildings historic buildings in a designated area
other basic industrial facilities computer/data center

wind, solar, or other renewable energy facilities",https://www.co.cottle.tx.us/upload/page/0626/tax_abatement_guidelines__criteria_10.15.2024.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,,adopted,2
d1d547ea635783b01c6865ad,48225,Houston,solar,neutral,mention,other,0.1,97.0,2024-10-01,Houston County receives Candela Renewables solar-project update,"(34) Receive As information a presentation from Erik Anderson to provide an update of the project’s
 status and its potential impact on the community. Erik Anderson, with Candela Renewables
 spoke on the potential Solar Project off of 2022 in Houston County. He was joined by Troy
 Reed and Evan Horn. This was for informational purposes only and no action was necessary.",https://www.co.houston.tx.us/upload/page/2937/docs/Minutes 20240924.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_monitoring,Candela Renewables potential solar project off 2022,none,1
6ffb2e2722cf95b502b4b302,48131,Duval,solar,supportive,mention,tax_incentive,0.0,94.0,2024-09-09,Duval County processes Dove Run Solar tax-abatement application,"2. The applicants for the tax abatement agreement are Dove Run Solar Project LLC, Sun
 Cactus Solar Project LLC, Dove Wing Energy Center LLC, and Jumping Cactus Energy
 Center LLC, respectively, all wholly owned subsidiaries of Savion LLC.",https://www.co.duval.tx.us/upload/page/11362/20240904_TaxAbatement.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Dove Run Solar Project LLC,proposed,3
3c4001b9743b72524c368aa8,48131,Duval,solar,supportive,mention,tax_incentive,0.0,94.0,2024-09-09,Duval County processes Sun Cactus Solar tax-abatement application,"2. The applicants for the tax abatement agreement are Dove Run Solar Project LLC, Sun
 Cactus Solar Project LLC, Dove Wing Energy Center LLC, and Jumping Cactus Energy
 Center LLC, respectively, all wholly owned subsidiaries of Savion LLC.",https://www.co.duval.tx.us/upload/page/11362/20240904_TaxAbatement.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Sun Cactus Solar Project LLC,proposed,2
3fbe9033992c527c9c4a0722,48011,Armstrong,solar,supportive,introduction,other,0.2,91.0,2024-07-22,Armstrong County considers tax abatements for Armstrong Solar I & II,"3. Armstrong Solar I & II
 3.1 The Court May Convene in Closed Session to Discuss the below two Item under Texas
 Government Code Sec. 551.087 Economic Develop Negotiations
 3.2 Discuss and Consider Application for Tax Abatement for Armstrong Solar I & II LLC
 3.3 Consider Tax Abatement Agreements for Armstrong Solar I & II LLC",https://www.co.armstrong.tx.us/upload/page/5361/docs/2024/JULY/JULY2024.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Armstrong Solar I & II LLC,pending,2
4b4525703c78da1f3e025f59,48131,Duval,solar,supportive,mention,tax_incentive;roads,0.0,94.0,2024-07-15,Duval County notices joint Savion solar abatements and proposed road upgrades,"2. The applicant for the tax abatement agreement is Dove Run LLC, Sun Cactus LLC, Dove
Wing LLC, and Jumping Cactus LLC, wholly owned subsidiaries of Savion LLC.

‘ 3, The name of the reinvestment zone shall be the Dove Run/Sun Cactus/Dove Wing/
Jumping Cactus Tax Abatement Reinvestment Zone Number 1, and is located Duval County,
Texas, and more particularly described above..

4, The improvements to be included in the tax abatement agreement generally consist of
facilities to be used for the generation of solar and electric battery storage, as well their
support infrastructure.

5, Proposed improvements would consist of PV solar modules, connected from strings which
are subsequently connected in parallel and mounted on rows of horizontal, single axis
trackers. The improvements will also feature central power inverters and transformers to
convert DC power to AC electricity. In addition to the major equipment, there will be the
supporting electrical collection system and supporting infrastructure facilities to be
constructed and improved as necessary, as well as overhead transmission lines, a battery

energy storage system (BESS), and a collection substation to permit the interconnection and
transmission of electricity generated by the facility.

6. The estimated costs of the improvements are $ 450 Million for the two solar power and
two battery electric storage projects combined.

Pursuant to the Texas Open Meetings Act (the “Act”), the County will consider approval _
of the tax abatement agreement its regularly scheduled meeting on July 15, 2024, at 9 a.m.,
at the Duval County Courthouse, in the Commissioners Courtroom.",https://www.co.duval.tx.us/upload/page/11362/20240625_Crop 2_EnterprisePosting_SolarTaxbatement.png,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,"Dove Run LLC, Sun Cactus LLC, Dove Wing LLC, and Jumping Cactus LLC",pending,6
fb9881b9d55eff66e89a1df0,48131,Duval,bess,supportive,mention,tax_incentive,0.0,94.0,2024-07-15,Duval County notices joint Savion BESS tax-abatement consideration,"2. The applicant for the tax abatement agreement is Dove Run LLC, Sun Cactus LLC, Dove
Wing LLC, and Jumping Cactus LLC, wholly owned subsidiaries of Savion LLC.

‘ 3, The name of the reinvestment zone shall be the Dove Run/Sun Cactus/Dove Wing/
Jumping Cactus Tax Abatement Reinvestment Zone Number 1, and is located Duval County,
Texas, and more particularly described above..

4, The improvements to be included in the tax abatement agreement generally consist of
facilities to be used for the generation of solar and electric battery storage, as well their
support infrastructure.

5, Proposed improvements would consist of PV solar modules, connected from strings which
are subsequently connected in parallel and mounted on rows of horizontal, single axis
trackers. The improvements will also feature central power inverters and transformers to
convert DC power to AC electricity. In addition to the major equipment, there will be the
supporting electrical collection system and supporting infrastructure facilities to be
constructed and improved as necessary, as well as overhead transmission lines, a battery

energy storage system (BESS), and a collection substation to permit the interconnection and
transmission of electricity generated by the facility.

6. The estimated costs of the improvements are $ 450 Million for the two solar power and
two battery electric storage projects combined.

Pursuant to the Texas Open Meetings Act (the “Act”), the County will consider approval _
of the tax abatement agreement its regularly scheduled meeting on July 15, 2024, at 9 a.m.,
at the Duval County Courthouse, in the Commissioners Courtroom.",https://www.co.duval.tx.us/upload/page/11362/20240625_Crop 2_EnterprisePosting_SolarTaxbatement.png,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,"Dove Run LLC, Sun Cactus LLC, Dove Wing LLC, and Jumping Cactus LLC",pending,2
b06d0ba0aa1f327eda46c657,48011,Armstrong,solar,supportive,study,other,0.1,94.0,2024-07-08,Armstrong County approves tax-abatement agreements for Armstrong Solar I & II,"3.2 DISUSSED AND CONSIDER APPLICATION FOR TAX ABATEMENT FOR AMRSTRONG COUNTY
SOLAR 1 & II LLC

3.3 JUDGE ENSEY MADE THE MOTION TO ACCEPT TAX ABATEMENT AGREEMENTS FOR
ARMSTRONG SOLAR I & II LLC, COMMISSIONER HARRIS SECOND THE MOTION AND IT
CARRIED WITH 4 AYES",https://www.co.armstrong.tx.us/upload/page/5361/docs/2024/AUG/July Minutes 8.24.pdf,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Armstrong Solar I & II LLC,approved,1
952500f311ae6abae65092e0,48469,Victoria,solar,supportive,public_hearing,tax_incentive,0.2,95.0,2024-07-07,Portside solar tax-abatement hearing scheduled,"Notice is given that on Monday, August 12, 2024, at 10:00 a.m. the Commissioners Court of Victoria
County, Texas shall hold a public hearing in room 241 on the 2nd ﬂoor of the Victoria County
Courthouse located at 115 N. Bridge Street, Victoria, Texas 77901 to consider the application for tax
abatement from Portside Energy Center, LLC and the approval of a tax abatement agreement with
Portside Energy Center, LLC regarding their proposed battery energy storage system and solar
energy generating facility to be located on property owned by the Victoria County Navigation District
in the Texas Logistics Center at the Port of Victoria Industrial Park South, TX Hwy 185 S at McCoy
road, Victoria, Texas 77905 on approximately 149 acres within the Port of Victoria County
Reinvestment Zone #2, comprised of 2,432.66 acres owned by the Victoria County Navigation
District. Improvements of the property in support of the nearly 40 Megawatts-AC solar energy
generating facility and 40 MW battery energy storage system include 65,000 photovoltaic panels
and 12 inverters and 24 battery containers with an estimated cost of $78,260,221. At the hearing,
interested persons shall be entitled to speak and present evidence for or against the tax abatement
agreement.",https://www.vctx.org/page/open/1733/0/Notice%20of%20Public%20Hearing%20-%20Tax%20Abatement%20for%20Portside%20Energy,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Portside Energy Center,pending,1
b265a1961bd89cd936163b4b,48469,Victoria,bess,supportive,public_hearing,tax_incentive,0.2,95.0,2024-07-07,Portside BESS tax-abatement hearing scheduled,"Notice is given that on Monday, August 12, 2024, at 10:00 a.m. the Commissioners Court of Victoria
County, Texas shall hold a public hearing in room 241 on the 2nd ﬂoor of the Victoria County
Courthouse located at 115 N. Bridge Street, Victoria, Texas 77901 to consider the application for tax
abatement from Portside Energy Center, LLC and the approval of a tax abatement agreement with
Portside Energy Center, LLC regarding their proposed battery energy storage system and solar
energy generating facility to be located on property owned by the Victoria County Navigation District
in the Texas Logistics Center at the Port of Victoria Industrial Park South, TX Hwy 185 S at McCoy
road, Victoria, Texas 77905 on approximately 149 acres within the Port of Victoria County
Reinvestment Zone #2, comprised of 2,432.66 acres owned by the Victoria County Navigation
District. Improvements of the property in support of the nearly 40 Megawatts-AC solar energy
generating facility and 40 MW battery energy storage system include 65,000 photovoltaic panels
and 12 inverters and 24 battery containers with an estimated cost of $78,260,221. At the hearing,
interested persons shall be entitled to speak and present evidence for or against the tax abatement
agreement.",https://www.vctx.org/page/open/1733/0/Notice%20of%20Public%20Hearing%20-%20Tax%20Abatement%20for%20Portside%20Energy,chatgpt_pro_backfill,ChatGPT Pro extended review + deterministic local verification,project_facilitation,Portside Energy Center,pending,1
